filename,width,height,class,xmin,ymin,xmax,ymax
Screenshot from R0010047_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1896,974,1928,1017
Screenshot from R0010047_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1931,967,1956,1006
Screenshot from R0010047_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1973,964,1994,997
Screenshot from R0010047_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2013,961,2034,1000
Screenshot from R0010047_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2079,962,2106,999
Screenshot from R0010047_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2128,955,2144,992
Screenshot from R0010047_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2220,966,2257,986
Screenshot from R0010047_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2273,971,2310,1026
Screenshot from R0010047_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2360,989,2411,1008
Screenshot from R0010047_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2468,991,2512,1022
Screenshot from R0010047_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2726,959,2763,974
Screenshot from R0010047_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2779,953,2816,966
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_toboggan_penguin,58,1103,139,1148
Screenshot from R0010031_st.MP4.jpg,3840,1920,researcher,349,412,951,1632
Screenshot from R0010031_st.MP4.jpg,3840,1920,researcher,816,976,970,1211
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_standing_penguin,1184,974,1276,1083
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_standing_penguin,1410,938,1465,1038
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1417,1009,1541,1057
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1449,974,1551,1015
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1465,935,1506,960
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1650,937,1702,957
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1694,939,1740,961
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_standing_penguin,1769,891,1819,962
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2071,907,2098,927
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_standing_penguin,2620,951,2711,1117
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_standing_penguin,2687,942,2728,996
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_standing_penguin,2793,977,2873,1127
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_toboggan_penguin,3043,991,3066,1004
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_toboggan_penguin,3368,1023,3396,1040
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_standing_penguin,3775,1078,3840,1198
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_standing_penguin,2572,911,2593,955
Screenshot from R0010031_st.MP4.jpg,3840,1920,adult_standing_penguin,2623,918,2649,954
Screenshot from R0010042_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1856,1004,1881,1047
Screenshot from R0010042_st.MP4 - 4.jpg,3840,1920,juvenile_penguin,1886,1011,1906,1046
Screenshot from R0010042_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,1914,1048,1993,1081
Screenshot from R0010042_st.MP4 - 4.jpg,3840,1920,juvenile_penguin,1990,1037,2030,1104
Screenshot from R0010042_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2004,1020,2048,1096
Screenshot from R0010042_st.MP4 - 4.jpg,3840,1920,researcher,2969,896,3023,1023
Screenshot from R0010042_st.MP4 - 4.jpg,3840,1920,researcher,3267,684,3509,1333
Screenshot from R0010042_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,3616,1018,3679,1047
Screenshot from R0010042_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,3641,973,3676,1028
Screenshot from R0010019_st.MP4 - 10.jpg,3840,1920,adult_standing_penguin,1,1049,31,1154
Screenshot from R0010019_st.MP4 - 10.jpg,3840,1920,adult_standing_penguin,33,984,67,1081
Screenshot from R0010019_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,113,1012,160,1035
Screenshot from R0010019_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,3664,1142,3814,1210
Screenshot from R0010019_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,3672,1090,3784,1137
Screenshot from R0010019_st.MP4 - 10.jpg,3840,1920,adult_standing_penguin,3795,1048,3840,1140
Screenshot from R0010019_st.MP4 - 10.jpg,3840,1920,adult_standing_penguin,3760,1003,3809,1102
Screenshot from R0010019_st.MP4 - 10.jpg,3840,1920,adult_standing_penguin,3723,999,3758,1068
Screenshot from R0010019_st.MP4 - 10.jpg,3840,1920,adult_toboggan_penguin,3704,1019,3731,1042
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,researcher,1,378,311,1772
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,researcher,3101,404,3840,1644
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,115,1000,156,1065
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,225,1012,274,1032
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,304,1025,343,1050
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,615,1011,649,1032
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,1219,1014,1266,1032
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,1633,1050,1717,1086
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1754,997,1776,1040
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,1804,980,1819,1016
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,1935,1016,1970,1038
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,1939,1097,2008,1145
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2031,986,2060,1034
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,juvenile_penguin,1979,996,1992,1017
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2072,972,2088,1012
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2112,1012,2144,1034
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2145,1007,2179,1027
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2281,1050,2340,1084
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_standing_penguin,2265,974,2281,1007
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2363,1003,2415,1028
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2408,1004,2447,1031
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2567,984,2593,1003
Screenshot from R0010044_st.MP4 - 6.jpg,3840,1920,adult_toboggan_penguin,2747,980,2796,1003
Screenshot from R0010033_st.MP4 - 5.jpg,3840,1920,researcher,1540,141,3267,1920
Screenshot from R0010033_st.MP4 - 5.jpg,3840,1920,researcher,1335,788,1517,1030
Screenshot from R0010033_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,434,927,513,1072
Screenshot from R0010033_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,534,906,571,925
Screenshot from R0010033_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3196,989,3276,1127
Screenshot from R0010033_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3337,978,3412,1110
Screenshot from R0010033_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3625,914,3764,1118
Screenshot from R0010033_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3273,964,3308,1020
Screenshot from R0010033_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,3160,968,3184,1007
Screenshot from R0010033_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,3612,929,3632,946
Screenshot from R0010044_st.MP4.jpg,3840,1920,researcher,1,259,461,1920
Screenshot from R0010044_st.MP4.jpg,3840,1920,researcher,3240,259,3840,1715
Screenshot from R0010044_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1790,1003,1826,1024
Screenshot from R0010044_st.MP4.jpg,3840,1920,adult_standing_penguin,1897,985,1918,1012
Screenshot from R0010044_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2115,992,2147,1007
Screenshot from R0010044_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2229,996,2281,1012
Screenshot from R0010044_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2310,1002,2358,1029
Screenshot from R0010044_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2352,1017,2405,1039
Screenshot from R0010044_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2971,977,3008,995
Screenshot from R0010044_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2678,977,2706,988
Screenshot from R0010028_st.MP4 - 9.jpg,3840,1920,researcher,1,662,550,1495
Screenshot from R0010028_st.MP4 - 9.jpg,3840,1920,adult_toboggan_penguin,998,947,1161,1015
Screenshot from R0010028_st.MP4 - 9.jpg,3840,1920,adult_standing_penguin,1291,873,1363,999
Screenshot from R0010028_st.MP4 - 9.jpg,3840,1920,adult_standing_penguin,1368,846,1455,1058
Screenshot from R0010028_st.MP4 - 9.jpg,3840,1920,adult_standing_penguin,1550,862,1602,1000
Screenshot from R0010028_st.MP4 - 9.jpg,3840,1920,adult_standing_penguin,1594,876,1645,985
Screenshot from R0010028_st.MP4 - 9.jpg,3840,1920,adult_standing_penguin,1894,805,2061,1187
Screenshot from R0010028_st.MP4 - 9.jpg,3840,1920,researcher,3255,961,3298,1038
Screenshot from R0010028_st.MP4 - 9.jpg,3840,1920,researcher,2789,910,3840,1678
Screenshot from R0010019_st.MP4 - 2.jpg,3840,1920,researcher,761,937,802,1003
Screenshot from R0010019_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,589,976,601,1001
Screenshot from R0010019_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,376,965,397,1003
Screenshot from R0010019_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,450,981,471,998
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,researcher,1190,444,1909,1794
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,694,1074,764,1206
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,822,1105,903,1151
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,280,1025,302,1038
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1948,975,2034,1089
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2170,942,2218,1043
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2209,982,2305,1028
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2171,1021,2292,1062
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2532,886,2572,960
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2583,912,2627,938
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2434,921,2459,940
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3210,928,3277,1044
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3538,985,3626,1137
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3442,940,3486,998
Screenshot from R0010031_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3327,913,3347,956
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,researcher,1,554,1088,1920
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,26,863,96,1011
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,390,887,457,961
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1284,941,1339,1043
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1368,947,1415,1033
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1507,1000,1614,1049
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1665,1014,1734,1048
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1706,931,1787,1106
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1936,1010,2036,1063
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2143,950,2205,1060
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2238,952,2296,1050
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2353,1027,2500,1085
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,2509,909,2604,1103
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2745,1001,2829,1041
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3068,918,3154,1079
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3281,913,3313,1019
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3315,926,3352,1007
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,3373,958,3431,983
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,3565,935,3620,956
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3587,915,3597,950
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,3646,919,3665,953
Screenshot from R0010038_st.MP4 - 1.jpg,3840,1920,researcher,3702,914,3744,953
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,researcher,1,512,595,1437
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,researcher,683,933,730,1063
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,1344,999,1378,1013
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,1449,995,1468,1023
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,1682,1016,1713,1059
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,1684,1008,1725,1025
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,1816,996,1835,1038
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,1876,1003,1910,1017
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,2019,1008,2053,1022
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,2066,982,2089,1032
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,adult_standing_penguin,2114,983,2131,1021
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,2128,1007,2162,1025
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,2244,998,2265,1020
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,adult_toboggan_penguin,2318,994,2357,1006
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,researcher,2679,951,2694,976
Screenshot from R0010021_st.MP4 - 5.jpg,3840,1920,researcher,2697,938,2713,975
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1,912,27,1080
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,147,907,190,1016
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,187,922,222,1008
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,241,951,295,981
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,741,873,805,1016
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,researcher,573,908,600,947
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,514,922,536,947
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1098,897,1138,966
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2000,948,2040,1039
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2075,957,2125,1039
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2173,1005,2236,1038
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2419,934,2498,1107
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2483,1022,2598,1064
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,2715,1007,2812,1055
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2860,957,2919,1067
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,2961,954,3014,1059
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,3212,933,3326,1100
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,3431,999,3513,1039
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,3796,920,3840,1072
Screenshot from R0010038_st.MP4 - 4.jpg,3840,1920,researcher,330,594,1761,1920
Screenshot from R0010026_st.MP4 - 1.jpg,3840,1920,researcher,1,815,513,1624
Screenshot from R0010026_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1951,1009,1997,1097
Screenshot from R0010026_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,1730,976,1765,991
Screenshot from R0010026_st.MP4 - 1.jpg,3840,1920,adult_standing_penguin,1998,964,2014,991
Screenshot from R0010026_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2454,974,2484,993
Screenshot from R0010026_st.MP4 - 1.jpg,3840,1920,adult_toboggan_penguin,2531,977,2551,991
Screenshot from R0010026_st.MP4 - 1.jpg,3840,1920,researcher,2612,863,2726,1228
Screenshot from R0010026_st.MP4 - 1.jpg,3840,1920,researcher,2728,834,2858,1231
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,researcher,840,51,2888,1920
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,141,964,222,1098
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,researcher,1002,880,1187,1265
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,973,986,1006,1008
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2879,1018,2968,1153
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2949,1019,3030,1061
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,2951,977,2992,1034
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,2975,990,3026,1017
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,adult_toboggan_penguin,3033,996,3078,1016
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3026,1008,3103,1132
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3372,960,3454,1153
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3707,935,3782,1056
Screenshot from R0010033_st.MP4 - 2.jpg,3840,1920,adult_standing_penguin,3635,916,3663,932
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,3,923,84,1106
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,129,922,231,1105
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,224,935,290,1069
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,341,933,413,1084
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,533,946,611,1075
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,1106,947,1149,1041
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,1142,941,1202,1057
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1307,1005,1407,1042
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,1541,947,1584,1035
Screenshot from R0010035_st.MP4.jpg,3840,1920,researcher,1554,654,1725,1133
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,1673,950,1716,1027
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_toboggan_penguin,1958,978,2032,1001
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_toboggan_penguin,2244,980,2305,1030
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,3218,936,3263,1025
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,3301,932,3342,1018
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,3331,953,3367,999
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,3374,926,3438,1059
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,3534,925,3585,1046
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,3577,926,3660,1107
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,3678,951,3772,1103
Screenshot from R0010035_st.MP4.jpg,3840,1920,adult_standing_penguin,3750,920,3840,1134
Screenshot from R0010035_st.MP4.jpg,3840,1920,researcher,2056,501,2996,1851
Screenshot from R0010037_st.MP4 - 4.jpg,3840,1920,researcher,127,567,1327,1799
Screenshot from R0010037_st.MP4 - 4.jpg,3840,1920,adult_toboggan_penguin,885,964,979,1006
Screenshot from R0010037_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,952,900,1029,1046
Screenshot from R0010037_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1129,898,1202,1029
Screenshot from R0010037_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1336,907,1382,1011
Screenshot from R0010037_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1406,904,1460,1019
Screenshot from R0010037_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1432,902,1470,1007
Screenshot from R0010037_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1628,898,1687,1056
Screenshot from R0010037_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1663,927,1713,1024
Screenshot from R0010037_st.MP4 - 4.jpg,3840,1920,adult_standing_penguin,1789,915,1882,1057
